1788.35,1788.346802,150,51,4.016500949859619
1788.34,1788.341309,150,51,4.128921985626221
1788.34,1788.34436,150,51,5.125159740447998
1788.35,1788.350586,150,51,4.057646989822388
1788.34,1788.343628,150,51,4.283987998962402
1788.35,1788.349976,150,51,4.052783727645874
1788.34,1788.344727,150,51,4.103311061859131
1788.36,1788.356201,150,51,4.018100023269653
1788.34,1788.343628,150,51,3.947220802307129
1788.35,1788.345459,150,51,4.0481531620025635
1788.35,1788.345947,150,51,4.0537779331207275
1788.35,1788.353516,150,51,4.055464744567871
1788.35,1788.346313,150,51,3.971079111099243
1788.35,1788.349365,150,51,4.060759068
1788.35,1788.346558,150,51,3.983449697494507
1788.35,1788.349609,150,51,4.026216268539429
1788.35,1788.348999,150,51,4.048901081085205
1788.35,1788.345337,150,51,4.081122159957886
1788.35,1788.35144,150,51,4.156363010406494
1788.34,1788.344116,150,51,3.9885661602020264
