0.30,2.257780,8000,2000,6.7273850440979
0.21,5.072309,8000,2000,4.9904162883758545
0.27,4.958067,8000,2000,4.645208120346069
0.28,1.773282,8000,2000,4.815877914428711
0.58,9.003208,8000,2000,4.824283838272095
0.14,1.901089,8000,2000,4.860502004623413
0.16,4.354472,8000,2000,4.926939010620117
0.28,7.857984,8000,2000,4.710327625274658
0.58,9.877914,8000,2000,4.791196823120117
0.14,6.139168,8000,2000,5.50254225730896
0.13,3.553791,8000,2000,4.825408935546875
0.14,2.535989,8000,2000,4.821676731109619
0.28,3.802149,8000,2000,4.747786998748779
0.29,6.346716,8000,2000,4.82987380027771
0.13,16.498161,8000,2000,5.055629014968872
0.28,3.759729,8000,2000,4.802602052688599
0.56,1.726797,8000,2000,4.902302265167236
0.14,17.127516,8000,2000,5.367582082748413
0.56,8.404609,8000,2000,4.88148307800293
0.30,14.443479,8000,2000,4.834712743759155
