0.97,0.088679,120,30,4.474397897720337
0.97,0.225164,120,30,4.567883014678955
0.97,0.072697,120,30,4.415784836
1,0.03367,120,30,4.359836817
1,0.032714,120,30,4.384155988693237
1,0.046706,120,30,4.516167879104614
1,0.044528,120,30,4.527463198
1,0.014765,120,30,4.4134721755981445
1,0.067891,120,30,4.541595220565796
1,0.050364,120,30,4.337821960449219
0.97,0.086946,120,30,4.3339009284973145
1,0.039205,120,30,4.314961910247803
1,0.070428,120,30,4.481247901916504
0.97,0.117168,120,30,4.465116739273071
0.97,0.132895,120,30,4.377704858779907
1,0.023748,120,30,4.312319040298462
0.97,0.091174,120,30,4.327638149261475
1,0.035565,120,30,4.394658088684082
1,0.035373,120,30,4.581676006317139
0.97,0.087429,120,30,4.463185072
,,,,
