0.33,0.941943,75,75,5.314923048019409
0.92,0.666321,75,75,5.360628128051758
0.69,0.761015,75,75,4.231705904006958
0.83,0.964951,75,75,4.216856002807617
0.89,0.505795,75,75,4.376362085342407
0.36,0.982143,75,75,4.252974987030029
0.77,0.563782,75,75,4.319259881973267
0.88,0.584783,75,75,4.208500862121582
0.51,0.831572,75,75,4.231122255325317
0.79,0.578692,75,75,4.269431114196777
0.64,0.608527,75,75,4.324702024459839
0.69,0.784486,75,75,4.317542314529419
0.96,0.414711,75,75,4.193731784820557
0.75,0.456574,75,75,4.380830764770508
0.99,0.380623,75,75,4.1560399532318115
0.43,0.831495,75,75,4.208749055862427
0.72,0.543169,75,75,4.212727069854736
0.73,0.575235,75,75,4.2458250522613525
0.89,0.524977,75,75,4.210277795791626
0.73,0.688016,75,75,4.2367308139801025
