0.91,0.303306,60000,10000,73.1533350944519
0.91,0.300182,60000,10000,72.89544224739075
0.91,0.316930,60000,10000,67.79524517059326
0.91,0.308421,60000,10000,68.01233291625977
0.90,0.324484,60000,10000,67.64868497848511
0.91,0.318547,60000,10000,68.26742506027222
0.91,0.305857,60000,10000,68.75048017501831
0.90,0.315868,60000,10000,68.48784899711609
0.91,0.315293,60000,10000,68.59635090827942
0.91,0.292405,60000,10000,68.52272415161133
0.91,0.307043,60000,10000,68.80628609657288
0.91,0.297140,60000,10000,68.80381631851196
0.91,0.311753,60000,10000,68.49544095993042
0.91,0.311291,60000,10000,69.06679487228394
0.91,0.311347,60000,10000,69.6249897480011
0.91,0.295602,60000,10000,69.30552196502686
0.90,0.321577,60000,10000,69.02585196495056
0.91,0.309604,60000,10000,68.4102931022644
0.91,0.311268,60000,10000,68.39687085151672
0.91,0.310579,60000,10000,68.40468287467957
