0.54,0.962762,979,171,44.03675699234009
0.44,1.079217,979,171,45.424906969070435
0.50,1.109859,979,171,43.32124900817871
0.52,0.965561,979,171,46.107197999954224
0.49,1.009138,979,171,43.806524991989136
0.51,0.971744,979,171,49.59931397438049
0.44,1.030392,979,171,48.10360026359558
0.47,0.970871,979,171,44.87037801742554
0.50,0.955690,979,171,44.38935399055481
0.49,0.972112,979,171,44.464518785476685
0.53,0.960732,979,171,44.27329897880554
0.50,0.986734,979,171,47.78894591331482
0.43,1.019383,979,171,43.77293682098389
0.47,1.242665,979,171,44.15379524230957
0.47,1.082582,979,171,43.6571409702301
0.50,0.984867,979,171,46.341893672943115
0.50,1.019642,979,171,43.90938210487366
0.44,1.076442,979,171,43.902178049087524
0.44,1.066822,979,171,44.277015924453735
0.52,0.983621,979,171,43.71490478515625
