0.95,0.187391,27839,6960,73.98487663269043
0.80,0.636707,27839,6960,73.10954022407532
0.95,0.180660,27839,6960,73.78778767585754
0.92,0.306061,27839,6960,74.1394784450531
0.91,0.338941,27839,6960,74.35463356971741
0.96,0.148194,27839,6960,74.37521934509277
0.88,0.425485,27839,6960,74.59482455253601
0.92,0.305161,27839,6960,74.4022376537323
0.94,0.218651,27839,6960,74.30443024635315
0.96,0.167199,27839,6960,73.69237542152405
0.94,0.220550,27839,6960,73.83635902404785
0.82,0.589165,27839,6960,73.97819995880127
0.91,0.325167,27839,6960,73.3280816078186
0.95,0.197813,27839,6960,74.07204961776733
0.94,0.217090,27839,6960,74.21929717063904
0.95,0.186748,27839,6960,73.82853746414185
0.90,0.356307,27839,6960,74.04232549667358
0.93,0.281744,27839,6960,74.39192605018616
0.95,0.195464,27839,6960,74.27569389343262
0.94,0.248583,27839,6960,74.10077977180481
