081,0,True,2.7493844032287598,311.04689168930054
081,1,True,2.2950003147125244,307.2869975566864
081,2,True,2.300992727279663,308.17100048065186
081,3,True,2.29699969291687,317.8776640892029
081,4,True,2.3350274562835693,305.58393383026123
081,5,True,2.284000873565674,307.17704939842224
081,6,True,2.2881832122802734,304.9020125865936
081,7,True,2.3068833351135254,306.2850363254547
081,8,True,2.3045687675476074,307.2140576839447
081,9,True,2.3610739707946777,305.98714423179626
081,10,True,2.758561372756958,308.2817430496216
081,11,True,2.3440279960632324,305.0880706310272
081,12,True,2.3105666637420654,306.80900740623474
081,13,True,2.2983899116516113,303.5239646434784
081,14,True,2.305148124694824,304.87522888183594
081,15,True,2.268296241760254,307.02499866485596
081,16,True,2.2970027923583984,304.13406920433044
081,0,True,5.84482479095459,307.1826272010803
081,1,True,2.330000877380371,310.4070703983307
081,2,True,2.3372678756713867,310.1047902107239
