1.84,1.841223,2140,2140,44.99778509140015
0.32,0.324115,2140,2140,40.64083409309387
1.14,1.137165,2140,2140,43.07114124298096
0.21,0.208052,2140,2140,43.22404408454895
14.78,14.780072,2140,2140,43.19581985473633
1.59,1.589700,2140,2140,43.99337911605835
1.13,1.128003,2140,2140,43.28060603141785
1.29,1.294881,2140,2140,41.9381103515625
1.17,1.171901,2140,2140,43.643304109573364
0.93,0.926229,2140,2140,46.75259017944336
0.55,0.554715,2140,2140,44.16486406326294
0.36,0.361774,2140,2140,44.170119285583496
11.09,11.086244,2140,2140,44.78517818450928
0.63,0.629793,2140,2140,44.81840896606445
0.15,0.147569,2140,2140,43.74604105949402
0.42,0.421411,2140,2140,43.967490911483765
0.33,0.333984,2140,2140,44.430381774902344
0.77,0.766806,2140,2140,42.73632216453552
0.08,0.078033,2140,2140,42.184767961502075
0.15,0.153350,2140,2140,42.284464836120605
0.39,0.391125,2140,2140,43.9618079662323
