1,0.01996,42000,42000,1002.752173
0.99,0.022717,42000,42000,987.2691
1,0.006565,42000,42000,986.2818964
1,0.008038,42000,42000,994.5742984
1,0.005477,42000,42000,995.323736
1,0.010957,42000,42000,995.1130676
0.99,0.028555,42000,42000,989.6044762
1,0.016177,42000,42000,1003.555738
1,0.013584,42000,42000,997.0616055
1,0.006391,42000,42000,994.1153274
1,0.006575,42000,42000,994.8080118
1,0.010424,42000,42000,994.4942193
0.99,0.029811,42000,42000,996.4393947
1,0.011413,42000,42000,997.9880295
0.99,0.019208,42000,42000,996.0069575
0.99,0.03759,42000,42000,987.6570244
1,0.013155,42000,42000,994.8194396
1,0.018724,42000,42000,177.8561938
1,0.023864,42000,42000,179.2325728
1,0.018875,42000,42000,186.949795
