54.00,22.000000,150,150,7.02707314491272
54.00,22.000000,150,150,6.547449111938477
54.00,22.000000,150,150,6.270646095275879
54.00,22.000000,150,150,6.261214971542358
54.00,22.000000,150,150,6.280502796173096
54.00,22.000000,150,150,6.297714948654175
54.00,22.000000,150,150,6.259247064590454
54.00,22.000000,150,150,6.313186168670654
54.00,22.000000,150,150,6.263518810272217
54.00,22.000000,150,150,6.2648491859436035
54.00,22.000000,150,150,6.314087152481079
54.00,22.000000,150,150,6.335265874862671
54.00,22.000000,150,150,6.339522838592529
54.00,22.000000,150,150,6.230412244796753
54.00,22.000000,150,150,6.250324964523315
54.00,22.000000,150,150,6.27761697769165
54.00,22.000000,150,150,6.290437936782837
54.00,22.000000,150,150,6.383657932281494
54.00,22.000000,150,150,6.41103982925415
54.00,22.000000,150,150,6.37565279006958
