036,0,True,14.994898319244385,15.92710256576538
036,1,True,3.298269748687744,14.131617069244385
036,2,True,3.31640362739563,14.23505973815918
036,3,True,3.2912046909332275,14.149570941925049
036,4,True,3.2683238983154297,14.172346353530884
036,5,True,3.309054374694824,14.156010627746582
036,6,True,3.2887420654296875,14.083137512207031
036,7,True,3.2879269123077393,14.19099736213684
036,8,True,3.3170881271362305,14.084557056427002
036,9,True,3.313098907470703,14.082528591156006
036,10,True,3.278200387954712,14.126853466033936
036,11,True,3.302377462387085,14.156198978424072
036,12,True,3.300462245941162,14.160585165023804
036,13,True,3.2689108848571777,14.142508745193481
036,14,True,3.3166627883911133,14.095310688018799
036,15,True,3.298583984375,14.222521543502808
036,16,True,3.2827868461608887,14.1058509349823
036,17,True,3.3185079097747803,14.201147556304932
036,18,True,3.3370203971862793,14.136922359466553
036,19,True,3.3026561737060547,14.159497499465942
