006,0,True,25.934131383895874,29.46198081970215
006,1,True,28.50023365020752,30.24105453491211
006,2,True,28.70024013519287,29.446389198303223
006,3,True,29.360633611679077,29.75451683998108
006,4,True,30.075886487960815,29.79569911956787
006,5,True,28.438117504119873,29.592361450195312
006,6,True,28.676454305648804,29.436578273773193
006,7,True,29.031501054763794,29.542374849319458
006,8,True,29.722493648529053,29.538140296936035
006,9,True,28.977395057678223,29.47031307220459
006,10,True,28.635420322418213,29.586150884628296
006,11,True,29.31770396232605,29.701246738433838
006,12,True,28.83310580253601,29.534015893936157
006,13,True,28.469316959381104,30.015296697616577
006,14,True,28.634727001190186,29.409148693084717
006,15,True,28.637084007263184,29.876675367355347
006,16,True,31.16301465034485,29.56718873977661
006,17,True,29.34678363800049,29.48753070831299
006,18,True,28.851880311965942,29.803364753723145
006,19,True,28.308417081832886,29.32010293006897
