0.99,0.033201,60000,10000,149.97038221359253
0.99,0.030585,60000,10000,148.96242356300354
0.99,0.030374,60000,10000,149.7285544872284
0.99,0.031183,60000,10000,150.13286185264587
0.99,0.036195,60000,10000,153.12713193893433
0.99,0.034538,60000,10000,155.1595594882965
0.99,0.032469,60000,10000,155.77916312217712
0.99,0.029346,60000,10000,157.0281138420105
0.99,0.029235,60000,10000,157.50990533828735
0.99,0.031986,60000,10000,157.39285516738892
0.99,0.027953,60000,10000,157.99106621742249
0.99,0.028368,60000,10000,157.5027949810028
0.99,0.030567,60000,10000,158.87702536582947
0.99,0.029702,60000,10000,155.91969776153564
0.99,0.032326,60000,10000,154.89127707481384
0.99,0.033261,60000,10000,155.6167824268341
0.99,0.030028,60000,10000,155.0683982372284
0.99,0.031696,60000,10000,157.63987493515015
0.99,0.037134,60000,10000,156.69171977043152
0.99,0.032202,60000,10000,157.82359552383423
