0.50,7.624619,20000,200,41.38575887680054
0.50,7.624619,20000,200,41.01952910423279
0.50,7.624619,20000,200,41.249353885650635
0.50,7.624619,20000,200,44.096822023391724
0.50,7.624619,20000,200,42.013396978378296
0.50,7.624619,20000,200,42.35676097869873
0.50,7.624619,20000,200,42.05552077293396
0.50,7.624619,20000,200,42.61561393737793
0.50,7.624619,20000,200,41.56593585014343
0.50,7.624619,20000,200,40.46054673194885
0.50,7.624619,20000,200,40.720722913742065
0.50,7.624619,20000,200,40.53073692321777
0.50,7.624619,20000,200,41.08720517158508
0.50,7.624619,20000,200,40.10050392150879
0.50,7.624619,20000,200,40.52909207344055
0.50,7.624619,20000,200,40.66883087158203
0.50,7.624619,20000,200,40.94339203834534
0.50,7.624619,20000,200,40.42565703392029
0.50,7.624619,20000,200,40.36407494544983
0.50,7.624619,20000,200,40.27802300453186
