s57917398,0,True,3.3048391342163086,2.31540584564209
s57917398,1,True,2.365785837173462,2.3046648502349854
s57917398,2,True,2.2997748851776123,2.253068208694458
s57917398,3,True,2.3991448879241943,2.3589038848876953
s57917398,4,True,2.6542789936065674,2.370656967163086
s57917398,5,True,2.405817747116089,2.3655221462249756
s57917398,6,True,2.3333168029785156,2.2579920291900635
s57917398,7,True,2.3479418754577637,2.2894558906555176
s57917398,8,True,2.3806118965148926,9.77233099937439
s57917398,9,True,5.8933210372924805,4.054409980773926
s57917398,10,True,2.472449779510498,2.3709208965301514
s57917398,11,True,2.6202828884124756,3.4203391075134277
s57917398,12,True,2.8806400299072266,2.5333991050720215
s57917398,13,True,2.4894771575927734,2.3400940895080566
s57917398,14,True,2.4037320613861084,2.2576420307159424
s57917398,15,True,2.3430562019348145,2.290421962738037
s57917398,16,True,2.337486982345581,2.446010112762451
s57917398,17,True,2.3376781940460205,2.314133644104004
s57917398,18,True,2.480117082595825,2.5056540966033936
s57917398,19,True,2.382369041442871,2.37880802154541
