s46273364,0,True,2.4897830486297607,2.626167058944702
s46273364,1,True,2.6625988483428955,2.473043918609619
s46273364,2,True,2.457371950149536,2.483908176422119
s46273364,3,True,2.562954902648926,2.5028879642486572
s46273364,4,True,2.4810409545898438,2.452849864959717
s46273364,5,True,2.4261810779571533,2.4110231399536133
s46273364,6,True,2.5664870738983154,2.444563388824463
s46273364,7,True,2.493462085723877,2.4266622066497803
s46273364,8,True,2.4486589431762695,2.3890011310577393
s46273364,9,True,2.442121982574463,2.446463108062744
s46273364,10,True,2.429368019104004,2.4822921752929688
s46273364,11,True,2.52000093460083,2.459028959274292
s46273364,12,True,2.4206340312957764,2.4211409091949463
s46273364,13,True,2.432774066925049,2.532175302505493
s46273364,14,True,2.4669201374053955,2.4932191371917725
s46273364,15,True,2.9015109539031982,2.4224860668182373
s46273364,16,True,2.5219390392303467,2.4215331077575684
s46273364,17,True,2.423490047454834,2.4486451148986816
s46273364,18,True,2.4085588455200195,2.4187159538269043
s46273364,19,True,2.4713211059570312,2.37823486328125
