s47297536,0,True,2.546344041824341,2.5144782066345215
s47297536,1,True,2.543398857116699,2.667631149291992
s47297536,2,True,2.362036943435669,2.4523138999938965
s47297536,3,True,2.450220823287964,2.2969491481781006
s47297536,4,True,2.374734878540039,2.4614648818969727
s47297536,5,True,2.495098114013672,2.4946889877319336
s47297536,6,True,2.4210259914398193,2.2419700622558594
s47297536,7,True,2.4749279022216797,2.3817238807678223
s47297536,8,True,2.5196659564971924,2.4915006160736084
s47297536,9,True,2.3063178062438965,2.464061975479126
s47297536,10,True,2.475407123565674,2.5356547832489014
s47297536,11,True,2.615375280380249,2.295665979385376
s47297536,12,True,3.0248067378997803,2.480401039123535
s47297536,13,False,1.992469072341919,2.388701915740967
s47297536,14,True,2.49686598777771,2.4552488327026367
s47297536,15,True,2.4679739475250244,2.561974048614502
s47297536,16,True,2.6081039905548096,2.499525785446167
s47297536,17,True,2.4885051250457764,2.3643510341644287
s47297536,18,True,2.362700939178467,2.9469308853149414
s47297536,19,True,2.5550742149353027,2.554250955581665
