s58277932,0,True,2.6520607471466064,2.6321749687194824
s58277932,1,True,2.733161211013794,2.771150827407837
s58277932,2,True,2.653120994567871,2.691329002380371
s58277932,3,True,2.666508913040161,2.704594850540161
s58277932,4,True,2.591533899307251,2.7012758255004883
s58277932,5,True,2.6607789993286133,2.6754860877990723
s58277932,6,True,2.6209731101989746,4.3838279247283936
s58277932,7,True,3.058053731918335,3.02805233001709
s58277932,8,True,2.716745138168335,2.8480277061462402
s58277932,9,True,2.8046751022338867,3.102782964706421
s58277932,10,True,3.3682382106781006,3.1745710372924805
s58277932,11,True,3.883730888366699,2.9627609252929688
s58277932,12,True,2.8841700553894043,2.852599859237671
s58277932,13,True,2.8148438930511475,2.739082098007202
s58277932,14,True,2.859853982925415,2.6345691680908203
s58277932,15,True,2.808255910873413,2.9496490955352783
s58277932,16,True,2.623792886734009,2.7233550548553467
s58277932,17,True,2.581717014312744,2.6574199199676514
s58277932,18,True,2.57993483543396,3.2016398906707764
s58277932,19,True,2.6437838077545166,2.8510398864746094
