s63732431,0,True,2.8052241802215576,5.83105993270874
s63732431,1,True,3.0507280826568604,4.96483588218689
s63732431,2,True,2.8529129028320312,4.901004076004028
s63732431,3,True,2.9575581550598145,4.864115953445435
s63732431,4,True,2.932760238647461,6.025161027908325
s63732431,5,True,3.1246132850646973,5.004759788513184
s63732431,6,True,2.9633588790893555,4.954085111618042
s63732431,7,True,2.8052496910095215,4.994779109954834
s63732431,8,True,2.8996801376342773,5.0551111698150635
s63732431,9,True,3.1087441444396973,5.021450996398926
s63732431,10,True,2.7384471893310547,4.636512041091919
s63732431,11,True,2.7281689643859863,4.9370949268341064
s63732431,12,True,2.8901312351226807,5.101293087005615
s63732431,13,True,2.8577940464019775,4.920858860015869
s63732431,14,True,2.9376330375671387,4.902101039886475
s63732431,15,True,2.812195062637329,5.2197980880737305
s63732431,16,True,2.8447842597961426,5.000676155090332
s63732431,17,True,2.8084418773651123,4.751681089401245
s63732431,18,True,2.7336418628692627,4.874917030334473
s63732431,19,True,2.778812885284424,5.108039855957031
