s38584268,0,True,2.7531683444976807,3.014228105545044
s38584268,1,True,2.6647636890411377,2.785750150680542
s38584268,2,True,2.597309112548828,3.031116008758545
s38584268,3,True,2.5783910751342773,2.7356579303741455
s38584268,4,True,2.8920788764953613,2.9029481410980225
s38584268,5,True,2.7128429412841797,2.874174118041992
s38584268,6,True,2.8850576877593994,2.8778419494628906
s38584268,7,True,3.3506319522857666,3.2867939472198486
s38584268,8,True,2.59319806098938,2.8064019680023193
s38584268,9,True,2.6221628189086914,3.082080841064453
s38584268,10,True,2.6663150787353516,3.146010160446167
s38584268,11,True,3.1482880115509033,2.786594867706299
s38584268,12,True,2.635899066925049,3.0336551666259766
s38584268,13,True,2.8058652877807617,2.712808847427368
s38584268,14,True,2.691673994064331,2.7574589252471924
s38584268,15,True,3.0310897827148438,2.9210002422332764
s38584268,16,True,2.6706020832061768,2.6926450729370117
s38584268,17,True,2.686872959136963,2.8393640518188477
s38584268,18,True,3.093842029571533,2.8298938274383545
s38584268,19,True,2.6355199813842773,2.991345167160034
