s41563720,0,True,3.300107002258301,2.9093070030212402
s41563720,1,True,2.9217689037323,2.9857521057128906
s41563720,2,True,3.0018699169158936,2.826828956604004
s41563720,3,True,3.334646224975586,2.7406768798828125
s41563720,4,True,2.987623929977417,3.063263416290283
s41563720,5,True,3.360085964202881,3.069403886795044
s41563720,6,True,2.8926808834075928,2.8396072387695312
s41563720,7,True,3.027378797531128,2.81312894821167
s41563720,8,True,3.075446128845215,3.2151389122009277
s41563720,9,True,2.870028018951416,2.7170679569244385
s41563720,10,True,3.0760109424591064,3.03934907913208
s41563720,11,True,3.789520263671875,3.4764528274536133
s41563720,12,True,3.598757266998291,3.2856011390686035
s41563720,13,True,3.218949794769287,3.519334316253662
s41563720,14,False,1.9818899631500244,2.8369829654693604
s41563720,15,True,2.818434953689575,3.1919891834259033
s41563720,16,True,2.949270009994507,2.7840538024902344
s41563720,17,True,2.7894699573516846,2.7138922214508057
s41563720,18,True,2.7055280208587646,2.7211389541625977
s41563720,19,True,2.6682486534118652,2.700536012649536
