s63205737,0,True,4.370169162750244,5.097211837768555
s63205737,1,True,4.393395900726318,4.872745990753174
s63205737,2,True,5.284227132797241,4.907105922698975
s63205737,3,True,5.206072092056274,5.341442108154297
s63205737,4,True,5.164577007293701,5.213936805725098
s63205737,5,True,4.614748001098633,5.295064210891724
s63205737,6,True,4.428200960159302,5.17706298828125
s63205737,7,True,4.204033613204956,5.329119920730591
s63205737,8,True,4.461339950561523,4.282065153121948
s63205737,9,True,4.180589914321899,5.2861549854278564
s63205737,10,True,4.209007263183594,4.163896799087524
s63205737,11,True,5.478066921234131,4.875556945800781
s63205737,12,True,5.093181133270264,4.789669990539551
s63205737,13,True,4.222075700759888,4.852760076522827
s63205737,14,True,4.5344860553741455,5.128906011581421
s63205737,15,True,3.835172653198242,5.149780988693237
s63205737,16,True,5.055914878845215,5.286262035369873
s63205737,17,True,3.7555220127105713,4.406073808670044
s63205737,18,True,4.818784952163696,4.754112005233765
s63205737,19,True,4.973774671554565,4.073701858520508
